No.,Time,Source,Destination,Protocol,Length,Info,,,,,,,,,,,,,,,,,,,,,,,,,,,time 2,time 1,delay 1,delay 2,jiter
8101,126.565331,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=51314 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8102,126.565335,36.92.238.237,192.168.100.10,TLSv1.3,1466,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8103,126.565338,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=54138 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8104,126.565341,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=55550 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8105,126.565343,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=56962 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8106,126.565344,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=58374 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8107,126.565449,192.168.100.10,36.92.238.237,TCP,54,50292  >  443 [ACK] Seq=2046 Ack=59786 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8108,126.566883,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=59786 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8109,126.566887,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=61198 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8110,126.566894,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=62610 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8111,126.566895,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=64022 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8112,126.566898,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=65434 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8113,126.566899,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=66846 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8114,126.567038,192.168.100.10,36.92.238.237,TCP,54,50292  >  443 [ACK] Seq=2046 Ack=68258 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8115,126.567538,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=68258 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8116,126.567541,36.92.238.237,192.168.100.10,TLSv1.3,1466,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8117,126.567614,192.168.100.10,36.92.238.237,TCP,54,50292  >  443 [ACK] Seq=2046 Ack=71082 Win=63488 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8118,126.568096,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=71082 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119,126.568099,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=72494 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8120,126.568167,192.168.100.10,36.92.238.237,TCP,54,50292  >  443 [ACK] Seq=2046 Ack=73906 Win=60672 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8121,126.568798,192.168.100.10,36.92.238.237,TCP,54,[TCP Window Update] 50292  >  443 [ACK] Seq=2046 Ack=73906 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8122,126.569453,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=73906 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8123,126.569456,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=75318 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8124,126.569545,192.168.100.10,36.92.238.237,TCP,54,50292  >  443 [ACK] Seq=2046 Ack=76730 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8125,126.569741,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=76730 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8126,126.569743,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=78142 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8127,126.569745,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=79554 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8128,126.569747,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=80966 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8129,126.569793,192.168.100.10,36.92.238.237,TCP,54,50292  >  443 [ACK] Seq=2046 Ack=82378 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8130,126.571322,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=82378 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8131,126.571326,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=83790 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8132,126.571328,36.92.238.237,192.168.100.10,TLSv1.3,1466,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8133,126.57133,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=86614 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8134,126.571331,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=88026 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8135,126.571333,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=89438 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8136,126.571338,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=90850 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8137,126.57134,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=92262 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8138,126.571504,192.168.100.10,36.92.238.237,TCP,54,50292  >  443 [ACK] Seq=2046 Ack=93674 Win=63488 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8139,126.571773,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=93674 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8140,126.571776,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=95086 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8141,126.571817,192.168.100.10,36.92.238.237,TCP,54,50292  >  443 [ACK] Seq=2046 Ack=96498 Win=60672 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8142,126.57222,192.168.100.10,36.92.238.237,TCP,54,[TCP Window Update] 50292  >  443 [ACK] Seq=2046 Ack=96498 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8143,126.574534,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=96498 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8144,126.574538,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=97910 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8145,126.574541,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=99322 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8146,126.574542,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=100734 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8147,126.57455,36.92.238.237,192.168.100.10,TLSv1.3,1466,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8148,126.574552,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=103558 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8149,126.574554,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=104970 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8150,126.574556,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=106382 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8151,126.574558,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=107794 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8152,126.574559,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=109206 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8153,126.574561,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=110618 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8154,126.574564,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=112030 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8155,126.574565,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=113442 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8156,126.574567,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=114854 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8157,126.574772,192.168.100.10,36.92.238.237,TCP,54,50292  >  443 [ACK] Seq=2046 Ack=116266 Win=55040 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8158,126.575107,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=116266 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8159,126.575109,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=117678 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8160,126.575155,192.168.100.10,36.92.238.237,TCP,54,50292  >  443 [ACK] Seq=2046 Ack=119090 Win=52224 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8161,126.575363,192.168.100.10,36.92.238.237,TCP,54,[TCP Window Update] 50292  >  443 [ACK] Seq=2046 Ack=119090 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8162,126.576532,36.92.238.237,192.168.100.10,TLSv1.3,1466,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8163,126.576538,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=120502 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8164,126.576541,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=121914 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8165,126.576542,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=123326 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8166,126.576547,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=124738 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8167,126.576549,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=126150 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8168,126.576755,192.168.100.10,36.92.238.237,TCP,54,50292  >  443 [ACK] Seq=2046 Ack=127562 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8169,126.578657,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=127562 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8170,126.578662,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=128974 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8171,126.578664,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=130386 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8172,126.578666,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=131798 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8173,126.578817,192.168.100.10,36.92.238.237,TCP,54,50292  >  443 [ACK] Seq=2046 Ack=133210 Win=60672 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8174,126.581592,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=133210 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8175,126.581597,36.92.238.237,192.168.100.10,TLSv1.3,1466,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8176,126.58172,192.168.100.10,36.92.238.237,TCP,54,50292  >  443 [ACK] Seq=2046 Ack=136034 Win=57856 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8177,126.582152,192.168.100.10,36.92.238.237,TCP,54,[TCP Window Update] 50292  >  443 [ACK] Seq=2046 Ack=136034 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8178,126.582561,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=136034 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8179,126.582566,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=137446 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8180,126.582676,192.168.100.10,36.92.238.237,TCP,54,50292  >  443 [ACK] Seq=2046 Ack=138858 Win=63488 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8181,126.582808,192.168.100.10,36.92.238.237,TCP,54,[TCP Window Update] 50292  >  443 [ACK] Seq=2046 Ack=138858 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8182,126.58365,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=138858 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8183,126.583655,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=140270 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8184,126.583656,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=141682 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8185,126.583658,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=143094 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8186,126.58366,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=144506 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8187,126.583662,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=145918 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8188,126.583664,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=147330 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8189,126.583666,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=148742 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8190,126.583824,192.168.100.10,36.92.238.237,TCP,54,50292  >  443 [ACK] Seq=2046 Ack=150154 Win=60672 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8191,126.584545,36.92.238.237,192.168.100.10,TCP,1466,"443  >  50292 [PSH, ACK] Seq=150154 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8192,126.584549,36.92.238.237,192.168.100.10,TLSv1.3,1466,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8193,126.584635,192.168.100.10,36.92.238.237,TCP,54,50292  >  443 [ACK] Seq=2046 Ack=152978 Win=57856 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8194,126.586164,192.168.100.10,36.92.238.237,TCP,54,[TCP Window Update] 50292  >  443 [ACK] Seq=2046 Ack=152978 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8195,126.586732,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=152978 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8196,126.586735,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=154390 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8197,126.586737,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=155802 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8198,126.586739,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=157214 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8199,126.586741,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=158626 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8200,126.586743,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=160038 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8201,126.586748,36.92.238.237,192.168.100.10,TCP,1406,443  >  50292 [ACK] Seq=161450 Ack=2046 Win=69632 Len=1352 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8202,126.58675,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=162802 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8203,126.586752,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=164214 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8204,126.586754,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=165626 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8205,126.586755,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=167038 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8206,126.586758,36.92.238.237,192.168.100.10,TLSv1.3,1466,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8207,126.586759,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=169862 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8208,126.586761,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=171274 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8209,126.586913,192.168.100.10,36.92.238.237,TCP,54,50292  >  443 [ACK] Seq=2046 Ack=172686 Win=55040 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8210,126.587528,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=172686 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8211,126.587531,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=174098 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8212,126.58759,192.168.100.10,36.92.238.237,TCP,54,50292  >  443 [ACK] Seq=2046 Ack=175510 Win=52224 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8213,126.58793,192.168.100.10,36.92.238.237,TCP,54,[TCP Window Update] 50292  >  443 [ACK] Seq=2046 Ack=175510 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8214,126.588549,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=175510 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8215,126.588552,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=176922 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8216,126.588645,192.168.100.10,36.92.238.237,TCP,54,50292  >  443 [ACK] Seq=2046 Ack=178334 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8217,126.589591,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=178334 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8218,126.589596,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=179746 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8219,126.5896,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=181158 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8220,126.589602,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=182570 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8221,126.589604,36.92.238.237,192.168.100.10,TCP,114,443  >  50292 [ACK] Seq=183982 Ack=2046 Win=69632 Len=60 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8222,126.589605,36.92.238.237,192.168.100.10,TLSv1.3,1466,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8223,126.589607,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=185454 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8224,126.589608,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=186866 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8225,126.58961,36.92.238.237,192.168.100.10,TCP,1466,443  >  50292 [ACK] Seq=188278 Ack=2046 Win=69632 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
